Mes,Turno,No_Colada,GPO_CH,TCM,No_Cargas,C_Arrabio,C_Primeras,C_Segundas,C_Triturado,C_Retornos,Cumpl_CM,Cons_Chorreadura,Cons_Ri,Rendimiento_Teo,Altura_Banda,Tiempo_Caida_Banda,TPQB,Rendimiento_Real,ENERGÍA,CONSUMO_C,O2_INSTANTANEO,O2_TCM,CONSUMO_CAL_SIDER,CONSUMO_CAL_DOLOM,BALANCE_02_C,VAC_TO_VAC,COBERTURA_DE_ARCO,POWER_ON,AUXILIARES,DEMORAS,POTENCIA,FACTOR_O2,VELOCIDAD_DE_FUSIÓN,TIEMPO_VACIADO,REMANENTE_HF,ACERO_VACIADO,O2_VACIADA,TON_Hr_ACERO LIQUIDO,TEMPERATURA_VACIADO,MgO_ESCORIA,FeO_ESCORIA,CaO,SiO2,Al2O3,IB3,IB4,RESULTADO,coladas ,TEMPERATURA
Marzo,1,48267,3B,163.199997,Hibrida,0,44.85294118,36.02941176,11.2745098,7.843137255,76.62495479,8.026960784,18.68872549,90.88970588,0,21,148.7889,91.17,332.7205945,12.97181397,152,27.60416718,15.56372578,16.48284345,2.128011337,36.21666336,65.67338028,29.49999809,3.5999999,3.11666584,110.0056076,4.543857,5532.203645,0,111,146,480,241.8776107,1612,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,78.38,48267,831
Marzo,1,48268,3B,169.8000031,Hibrida,0,35.63015312,37.1024735,19.49352179,7.77385159,85.72211173,6.937573616,14.42873969,90.35453475,0,25,148.7889,87.63,342.1672494,11.00706694,146,28.76913965,14.89988195,15.37102446,2.613697164,49.7666626,67.14403183,33.41666412,7.38333225,8.96666622,110.9013825,4.031498,5081.297237,0.6,107,146,692,176.0214477,1641,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,59.11,48268,656
Marzo,1,48269,3B,169.7400055,Hibrida,0,42.18216095,36.52645222,15.61211264,5.679274184,78.63403465,7.423117709,15.61211264,90.55520207,0,25,148.7889,87.66,318.7227421,11.3114171,151,26.46400291,14.90514857,15.84776666,2.339583333,39.33332825,70.4089725,29.64999771,8.16666508,1.51666605,112.4480209,5.268562,5724.789835,4.5,107,147,728,224.2373171,1639,10.85,33.68,29.58,8.86,4.28,2.2511,3.08,59.47,48269,679
Marzo,1,48270,3B,163.6300049,Hibrida,0,37.21811404,35.03636253,21.75640164,5.989121799,86.44094746,7.107498625,13.68942126,90.27525515,0,24,115.7247,70.72,367.9031853,14.26999896,160,31.98068718,15.46171194,16.43952771,2.24111349,43.14999771,73.71760104,32.64999771,8.01666641,2.48333192,112.4649887,2.821916,5011.639092,4.6,110,147,883,204.4032553,1666,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,40.31,48270,639
Marzo,1,48271,5,163.75,Hibrida,0,0,61.34351145,32.91603053,5.740458015,89.28114565,7.480916031,0,87.71114504,0,23,178.54668,109.04,369.4656489,15.57862595,143,28.44580153,16,18.87022901,1.825950608,44.6333313,72.39858974,32.54999924,7.61666584,4.46666527,111.2359314,3.11766,5030.722084,4.2,108,147,636,197.6101658,1675,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,56.93,48271,925
Marzo,1,48272,5,166.8000031,Hibrida,0,0,65.16786571,28.53717026,6.294964029,87.32955847,7.853717026,0,87.71822542,0,23,148.7889,89.2,318.3453179,13.92685826,149,27.30215777,15.70743377,18.52517952,1.96039604,54.09999466,65.23663912,30.49999809,13.78333282,9.81666565,104.1744003,5.120645,5468.852901,4.2,96,149,477,165.2495542,1607,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,69.93,48272,908
Marzo,1,48273,5,155.5599976,Hibrida,0,0,68.84803291,25.2635639,5.888403188,83.70434324,8.228336333,0,87.64823862,0,24,145.48248,93.52,365.1324305,15.77526381,144,30.73412236,16.77809232,19.86371849,1.948247759,51.43332672,64.51187097,33.18333054,7.68333197,10.5666647,105.0231018,3.026524,4687.895851,4.3,78,149,457,173.8172615,1597,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,24.45,48273,916
Marzo,2,48274,5,178.8200073,Hibrida,0,0,62.38116542,28.68806621,8.93076837,90.32749193,7.130074936,0,88.00145398,0,25,148.7889,83.21,357.901786,14.41673132,138,27.62554411,14.65160437,17.27994561,1.916214119,68.66666412,67.2174971,35.78333282,21.31666565,11.56666565,106.9141388,3.628823,4997.298832,5,75,149,534,130.1941796,1639,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,33.4,48274,875
Marzo,2,48275,5,169.6699982,Hibrida,0,0,56.0264042,33.12901515,10.84458066,91.46686209,6.972358107,0,88.50162079,355,24,152.09532,89.64,340.6612873,10.63829799,142,27.28237196,15.44174001,18.21182315,2.564542936,107.8833237,71.38877285,32.58333206,7.01666451,68.2833252,108.8853912,4.306396,5207.263574,4.1,97,150,568,83.42345873,1636,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,33.76,48275,777
Marzo,2,48276,5,169.1499939,Hibrida,0,0,59.80490689,30.44043748,9.754655631,90.48242599,7.27165238,0,88.35761159,433,24,148.7889,87.96,375.9976488,11.05527678,143,29.31717516,15.60744957,18.2678103,2.651871658,46.06666183,66.67644231,34.59999847,7.29999876,4.16666603,109.9711762,2.802191,4888.728364,4,88,149,1019,194.0665906,1681,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,31.07,48276,809
Marzo,2,48277,5,180.3699951,Hibrida,0,40.5499806,34.43477297,17.10927538,7.905971059,61.52342904,7.11315629,18.86677385,90.90258912,565,23,211.61088,117.32,350.9452886,8.953817396,157,30.19349197,14.47025598,17.13145248,3.372136223,53.26666641,72.43489771,34.5,7.16666508,11.59999943,109.5576782,3.55059,5228.115801,3.8,95,149,0,167.8347943,1631,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,73.01,48277,710
Marzo,2,48278,3B,170.6799927,1,0,34.40356222,28.86102648,27.88844622,8.846965081,94.08648453,5.84134052,14.10241387,90.74876963,455,29,148.7889,87.17,376.7283968,12.37403381,142,28.60323535,14.23716958,13.94422371,2.31155303,47.21666336,82.38733252,34.14999771,11.94999886,1.11666596,112.642334,2.846587,4997.95034,3.7,101,150,855,190.6106734,1648,10.23,30.88,31.23,9.56,5.23,2.1116,2.8,53.39,48278,664
Marzo,2,48279,3B,163.5299988,1,0,33.0887299,30.11679814,28.36176848,8.432703479,94.2321902,7.454289733,15.34275057,90.5049838,384,34,82.02475,50.16,391.3655016,12.3280133,142,29.56032554,15.16541319,14.49275373,2.39781746,43.09999847,85.04822086,33.8833313,5.81666565,3.4000001,113.1075058,2.259261,4826.266855,4,109,146,1053,203.2482671,1686,9.67,32.8,31.66,9.64,4.96,2.1685,2.83,56.9,48279,630
Marzo,2,48280,3B,170.6499939,Hibrida,0,37.14034574,35.61675945,21.20714914,6.035745678,85.97648591,7.46557281,16.11485497,90.49909171,444,20,147.64455,86.52,311.1632107,11.18663972,145,26.20568509,14.70846815,15.76325869,2.342587742,38.43333054,73.3481268,30.78333282,7.64999819,0,109.735939,5.608965,5543.584085,3.2,100,148,1111,231.049453,1111,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,49.87,48280,606
Marzo,2,48281,3B,160.6600037,1,0,33.76696128,29.50952322,26.1981825,10.525333,90.28428728,7.873770696,14.54624673,90.63357401,404,29,157.48752,98.03,358.5210923,11.07307332,135,26.39113596,15.43632481,15.00062209,2.383361439,37.7666626,83.76037992,31.3833313,4.98333311,1.39999998,112.2077942,3.775089,5119.278197,3.2,100,150,468,238.3054096,1641,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,58.05,48281,664
Marzo,2,48282,3B,162.6000061,1,0,34.29274293,29.89544895,25.83640836,9.975399754,90.48901212,7.669126691,14.37269373,90.63450185,473,31,154.20653,94.84,373.9237252,11.94341899,136,28.86223754,14.82164766,14.45264398,2.416580844,40.54999924,83.494,34.43333435,6.11666584,0,109.3306809,2.918217,4722.168479,3.4,107,153,481,226.3871806,1604,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,50.74,48282,602
Marzo,2,48283,3B,161.6000061,1,0,34.5049505,31.31806931,24.13985149,10.03712871,88.26842363,7.716584158,14.46163366,90.6322401,437,31,127.95861,79.18,379.9504807,12.84653417,144,29.12747415,15.2227717,14.60395984,2.26734104,45.79999924,83.19412516,32.51666641,9.59999943,3.68333292,112.890686,2.684733,4969.759325,3,116,148,764,193.8864661,1639,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,55.36,48283,765
Marzo,2,48284,3B,161.6600037,Hibrida,0,34.56018805,35.1911419,21.09365335,9.155016702,85.51183688,7.812693307,15.96560683,90.55499196,391,28,147.64455,91.33,361.2520022,13.05827015,153,31.06519786,15.65012955,16.63986106,2.378967314,55.58332825,68.13591088,32.64999771,5.71666479,17.21666718,110.1309509,3.119181,4951.302144,3,120,151,630,162.9985157,1611,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,38.77,48284,662
Marzo,2,48285,3B,176.6000061,Hibrida,0,38.1993205,44.69988675,14.77916195,2.321630804,67.26279364,7.197055493,18.59569649,90.27768969,405,23,154.20653,87.32,293.3182232,10.63420122,156,25.58890059,14.66591116,15.23216255,2.40628328,39.29999924,66.33621461,28.79999924,5.69999886,4.80000019,110.9339447,6.441534,6131.944818,2.5,97,154,726,235.1145084,1641,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,77.63,48285,793
Marzo,2,48286,3B,145.0299988,Hibrida,0,43.16348342,31.77273668,22.75391298,2.309866924,75.77759671,8.260359926,18.14796939,90.45659519,500,21,157.48752,108.59,333.7240599,12.10783986,154,28.09763521,17.51361802,18.5478868,2.320615034,44.74999619,69.83096367,26.34999847,15.49999809,2.9000001,109.6538773,4.428342,5503.985093,4.4,87,123,812,164.9162152,1687,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,83.22,48286,791
Marzo,2,48287,3B,154.1499939,Hibrida,0,41.97859228,29.45183263,19.70158936,8.867985728,84.81342261,8.563087901,18.74148557,90.94369121,379,20,144.36356,93.65,325.6568407,10.40544965,152,26.87642014,16.28284203,17.45053588,2.582917706,39.7666626,71.71226994,27.14999771,9.36666584,3.25,110.6674728,4.929717,5677.716645,5,72,148,551,223.3026213,1643,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,52.85,48287,741
Marzo,1,48288,3B,162.25,Hibrida,0,38.47149461,37.85516179,15.34668721,8.326656394,80.04157735,7.457627119,15.19260401,90.69201849,431,23,154.20653,95.04,315.5624037,7.599383667,153,26.98921418,15.53158706,16.57935285,3.551500406,56.00333405,61.1379562,28.46666718,21.14999962,6.3866663,107.6007004,5.283132,5699.648609,4.7,62,146,709,156.4192588,1655,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,74.01,48288,731
Marzo,1,48289,3B,171.7799988,Hibrida,0,31.05134474,34.8061474,25.49190825,8.650599604,88.1076747,7.102107347,15.12399581,89.96285947,421,23,154.20653,89.77,327.7447922,11.92804759,154,27.35475628,14.66992675,15.65956467,2.293313812,50.11666489,67.59699864,30.43333244,9.34999847,10.33333302,110.5728378,4.767185,5644.46891,4.9,63,152,0,181.9753972,1631,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,78.63,48289,789
Marzo,1,48290,3B,176.4299927,Hibrida,0,40.29926883,35.70821289,16.9472312,7.045287083,84.28611137,7.991838123,16.55047328,90.51340475,412,28,144.36356,81.82,317.40635,11.7723748,157,26.84917642,14.68004369,15.24684074,2.280693308,41.81666565,70.32347222,30,9.73333168,2.08333302,111.6897659,5.242009,5880.999756,0.3,57,146,674,209.485856,1655,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,58.93,48290,671
Marzo,1,48291,3B,175.3000031,Hibrida,0,44.20992584,30.3479749,19.45236737,5.989731888,84.57458002,6.731317741,18.42555619,90.82715345,374,24,142.30335,81.18,332.5727267,11.73416979,153,28.03194475,14.6605816,15.34512238,2.388915897,40.7666626,68.22473404,31.93333244,8.83333206,0,111.3421631,4.479791,5489.561836,4.4,55,146,668,214.8814605,1626,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,76.94,48291,638
Marzo,1,48292,3B,172.1699982,Hibrida,0,41.35447523,34.5414416,16.61148864,7.492594529,82.99406854,7.219608526,17.77313121,90.44514143,483,25,118.87844,69.05,346.1694873,12.47023304,157,30.16204946,14.7528607,15.62409263,2.418723801,50.19999695,67.02548015,32.8833313,8.76666451,8.55000019,109.6932526,3.712629,5235.78334,4.5,54,147,0,175.6972218,1637,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,53.31,48292,643
Marzo,1,48293,3B,172.2799988,Hibrida,0,40.10912468,32.21499884,19.96749478,7.708381704,86.4314956,7.371720455,15.32389134,90.5925238,440,25,156.419,90.79,327.954495,9.374274503,157,27.72811722,14.62735093,15.84629684,2.957894737,42.59999847,69.94291609,30.31666565,9.05000019,3.23333311,111.5131531,4.695432,5682.682943,4.7,70,146,832,205.6338102,1660,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,57.93,48293,619
Marzo,1,48294,3B,169.2599945,Hibrida,0,35.41888219,38.57969987,18.61042184,7.390996101,85.58152649,7.857733664,12.37740754,90.1781874,532,25,148.9416,88,339.1232533,12.84414552,157,29.22722534,15.06558007,15.89270996,2.275528979,42.46666718,68.23625337,31.48333359,8.33333206,2.6500001,110.8583527,4.072461,5376.177654,4.8,70,146,756,206.2794324,1661,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,77.48,48294,627
Marzo,1,48295,3B,164.4900055,Hibrida,0,38.23940665,36.05082376,18.60295459,7.106815004,85.9724716,7.660040124,13.55705514,90.36804669,537,25,145.83865,88.66,338.6223974,11.84266481,153,28.08681285,15.32007974,16.35357718,2.371663244,38.84999466,71.12364672,30.1333313,8.71666336,0,113.9965744,4.255648,5458.739489,4.3,80,148,700,228.57146,1643,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,77.48,48295,640
Marzo,1,48296,3B,172.1900024,Hibrida,0,39.0266566,33.73598931,18.58412219,8.653231895,83.18465132,6.881932749,16.08688077,90.63848075,478,23,148.17851,86.06,311.8647961,13.40960548,156,26.42429837,,,1.970550022,93.25,66.16719198,29.03333282,8.88333225,55.33333206,110.7216492,5.53601,5930.76942,0.2,79,146,1133,93.94101877,1659,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,72.16,48296,568
Marzo,1,48297,3B,175.6600037,Hibrida,0,41.7511101,32.65968348,17.76158488,7.827621542,83.77232888,6.87122851,19.40111579,90.67846977,388,21,148.22954,84.38,314.8126998,10.85050643,151,26.28372939,14.28896703,15.31367382,2.422350472,50.74999619,69.51538462,30.41666412,8.86666584,11.46666527,111.0317993,5.453461,5775.123892,4.3,90,149,800,176.1576487,1649,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,77.63,48297,615
Marzo,1,48298,3B,155.6000061,Hibrida,0,40.87403599,36.31105398,16.58097686,6.233933162,81.47479751,8.097686375,15.42416452,90.27634961,570,23,149.95876,96.37,330.9768508,11.34961395,150,27.57069301,16.13110477,17.28791706,2.429218573,36.86666489,64.98852459,28.49999809,8.36666584,0,110.4228821,4.61262,5459.649703,4.1,90,147,587,239.2405179,1622,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,72.55,48298,634
Marzo,1,48299,3B,154.199997,Hibrida,0,40.98573281,35.73281453,18.54734112,4.734111543,78.71364525,7.976653696,16.01815824,90.01167315,396,24,147.517,95.67,365.1102537,13.54734138,156,31.67963746,16.73151784,17.44487713,2.338439445,39.86666489,66.67168022,31.26666641,8.59999847,0,109.853653,2.936894,4931.769666,4.4,76,148,531,222.7424848,1621,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,28.32,48299,726
Marzo,1,48300,3B,155.1000061,Hibrida,0,37.33075435,34.30045132,23.27530625,5.093488072,85.19463644,8.833010961,12.37911025,89.69439072,409,25,150.46734,97.01,361.0573681,13.04319742,156,30.67053393,16.63442875,17.34364858,2.35145823,38.96666336,71.9922114,30.36666489,8.59999847,0,111.7516556,3.165664,5107.574594,4.4,81,147,642,226.3473246,1651,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,33.69,48300,761
Marzo,1,48301,3B,155,Hibrida,0,36,34.06451613,21.5483871,8.387096774,86.97330313,6.387096774,13.41935484,90.46064516,530,25,152.52763,98.4,365.8064516,13.15483871,153,30.98064516,16.38709677,17.35483871,2.355076018,39.66666412,72.41994536,31.18333054,7.46666622,1.01666605,111.41922,2.980685,4970.6044,4.1,64,151,694,228.403376,1638,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,35.48,48301,813
Marzo,1,48302,3B,171.8999939,Hibrida,0,41.24490983,35.77661431,15.64863293,7.329842932,82.2310122,8.086096568,16.87027341,90.09773124,404,24,149.17041,86.78,342.6410825,12.89121628,155,29.44153682,14.95055318,15.64863348,2.283844765,42.85000229,65.3912031,32.63333511,8.78333282,1.43333304,109.0740662,3.923331,5267.619547,4.3,65,150,635,210.0349946,1617,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,53.52,48302,817
Marzo,1,48303,3B,135.9299927,Hibrida,0,33.32597661,31.67071287,24.1962775,10.80703303,87.00234368,8.776576179,18.4653866,89.97175017,0,0,119.92131,88.22,278.8199959,10.15964154,144,22.37181022,17.95041662,20.3781369,2.202027516,38.21666336,62.1312253,21.01666641,13.98333073,3.21666598,107.1798782,8.015891,6467.723759,4.2,63,143,845,224.5093958,1647,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,28.14,48303,518
Marzo,1,48304,3B,193.5,3,0,37.82945736,34.9870801,27.18346253,0,72.6752662,0,20.7751938,90.68527132,0,1,141.07392,72.91,423.7726098,13.62790698,93,24.3875969,16.33074935,15.45219638,1.789533561,91.48332786,37.40485997,50.73332977,25.43333244,15.31666565,96.97766113,1.409625,3814.060715,0.2,0,140,0,91.82000914,1672,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,7.62,48304,581
Marzo,1,48305,3B,183.699997,3,0,38.32335329,34.45835602,27.21829069,0,72.72118866,0,19.16167665,90.04681546,0,20,18.28736,9.96,420.7947811,12.87969537,86,22.56940702,16.92977709,16.43984785,1.752324598,77.63333511,35.78042142,47.66667175,19.68333244,10.28333092,97.30068207,1.655126,3853.845679,4.8,47,146,0,112.8381254,1674,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,7.62,48305,635
Marzo,1,48306,3B,169.199997,3,3.78250591,67.31678487,8.451536643,13.65248227,6.796690307,44.45090851,8.451536643,49.82269504,92.96099291,0,0,211.61088,125.07,447.3995353,19.09574503,91,24.5449177,29.72813292,17.67139512,1.285360569,80.56666184,40.93431463,45.31666565,12.44999695,22.79999924,100.2280197,0.437991,3733.725651,4.8,79,147,0,109.4745618,1679,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,2.72,48306,485
Marzo,1,48307,1A,141.5599976,Hibrida,8.053122351,71.55976264,8.307431478,10.03108223,2.0486013,38.29965964,8.307431478,58.13789206,93.2726759,633,26,91.4368,64.59,449.9858795,24.71743473,132,34.55778528,26.41989308,16.38881068,1.398113747,131.4299927,64.46500566,36.98332977,8.59999847,85.84666443,103.3438492,0.236245,3827.670424,4.8,84,144,982,65.73841955,1705,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,5.23,48307,777
Marzo,1,48308,1A,91.65000153,Hibrida,11.56573923,57.82869613,13.85706492,13.20240044,3.546099291,43.63246055,13.85706492,46.15384615,91.9847245,0,0,156.7488,171.03,393.8897916,16.23567894,157,36.15930109,28.80523684,26.95035416,2.227150538,80.55333233,53.23844622,21.06666756,5.39999866,54.08666611,102.8164444,1.777141,4350.474572,2.3,75,231,539,172.059921,1676,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,8.34,48308,500
Marzo,1,48309,1A,157.1000061,Hibrida,6.683640993,66.70910248,7.893061744,8.8478676,9.86632718,43.71786865,7.893061744,52.95989815,93.46276257,497,25,151.52384,96.45,387.0146253,14.92043227,146,31.78230303,17.0591973,14.70400961,2.130119454,87.18333435,69.37151665,33.9833374,8.64999771,44.54999924,107.3467484,2.238207,4622.853967,5,110,142,1002,97.72509922,1639,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,26.42,48309,561
Marzo,1,48310,1A,155.5,Hibrida,8.231511254,60.64308682,8.810289389,11.38263666,10.93247588,44.41947207,8.810289389,42.05787781,92.96720257,579,31,151.52384,97.44,324.1157556,13.21543408,137,25.27974277,17.36334405,14.85530547,1.912895377,52.26666355,61.65278592,28.56666565,14.36666584,9.33333206,105.8576279,5.302041,5443.407428,5,93,140,869,160.7142953,1628,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,44.79,48310,710
Marzo,1,48311,1A,183.5,Hibrida,5.776566757,63.32425068,6.430517711,19.78201635,4.686648501,43.57615013,6.430517711,50.19073569,92.88174387,401,31,101.88672,55.52,380.3814714,16.63215259,153,33.05722071,14.27792916,12.58855586,1.987549148,54.66666842,66.1844773,39.51667023,7.58333206,7.56666613,105.9805832,2.352542,4643.609872,4,90,139,976,152.5609707,1625,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,13.42,48311,685
Marzo,2,48312,1A,167.2400055,Hibrida,6.756756757,66.49127003,7.773259986,11.26524755,7.713465678,51.07652122,7.773259986,54.17364267,93.31810572,472,26,148.91136,89.04,363.5493782,16.03085334,152,31.48170191,16.02487391,14.41042765,1.96381947,51.61666536,60.01221282,34.48333359,6.89999914,10.23333263,105.7902451,3.004939,4849.879292,4,77,144,1036,167.3877989,1624,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,29.86,48312,846
